,popularity,vote_count,video,poster_path,id,adult,backdrop_path,original_language,original_title,genre_ids,title,vote_average,overview,release_date
0,33.153,2242,False,/2CAL2433ZeIihfX1Hb2139CX0pW.jpg,19404,False,/yFryZAcSO1XEwENkYUquQ6EBGsD.jpg,hi,दिलवाले दुल्हनिया ले जायेंगे,"[35, 18, 10749]",Dilwale Dulhania Le Jayenge,8.8,"Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",1995-10-20
1,56.526,15635,False,/q6y0Go1tsGEsmtFryDOJo3dEmqu.jpg,278,False,/avedvodAZUcwqevBfm8p4G2NziQ.jpg,en,The Shawshank Redemption,"[80, 18]",The Shawshank Redemption,8.7,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",1994-09-23
2,45.981,11880,False,/iVZ3JAcAjmguGPnRNfWFOtLHOuY.jpg,238,False,/ejdD20cdHNFAYAN2DlqPToXKyzx.jpg,en,The Godfather,"[80, 18]",The Godfather,8.7,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",1972-03-14
3,29.114,9442,False,/c8Ass7acuOe4za6DhSattE359gr.jpg,424,False,/w2ezhZUk7ZJH9Mdk1Y6CTmaDRg5.jpg,en,Schindler's List,"[18, 36, 10752]",Schindler's List,8.6,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,1993-11-30
4,7.915,213,False,/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg,42269,False,/bh6yfB6I1N1WuMiX6K5HxGVZnja.jpg,it,C'eravamo tanto amati,"[35, 18]",We All Loved Each Other So Much,8.6,"Gianni, Nicola and Antonio become close friends in 1944 while fighting the Nazis. After the end of the war, full of illusions, they settle down. The movie is a the story of the life of these three idealists and how they deal with the inevitable disillusionments of life.",1974-12-21
5,36.208,6988,False,/amvmeQWheahG3StKwIE1f7jRnkZ.jpg,240,False,/oTeNCx1a5Y2StS8YygrpM31fMxn.jpg,en,The Godfather: Part II,"[80, 18]",The Godfather: Part II,8.6,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",1974-12-20
6,38.029,5278,False,/iaiy3tg9QVkDpObm1IGqmbC9A5C.jpg,372058,False,/blEF6I5n7X0GXMfv8fFl1o0Tz3z.jpg,ja,君の名は。,"[16, 18, 10749]",Your Name.,8.5,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",2016-08-26
7,112.957,6309,False,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,496243,False,/TU9NIjwzjoKPwQHoHshkFcQUCG.jpg,ko,기생충,"[35, 18, 53]",Parasite,8.5,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",2019-05-30
8,47.943,9088,False,/8Q2kDDyswBB8SPUJWfNlqvxdDFX.jpg,129,False,/v5uEOI4Jd00TAL6J5dCATLbWhvy.jpg,ja,千と千尋の神隠し,"[16, 14, 10751]",Spirited Away,8.5,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",2001-07-20
9,36.761,9855,False,/sOHqdY1RnSn6kcfAHKu28jvTebE.jpg,497,False,/hvbWh2aBmBNWEBJIjJF2Km6Pn4i.jpg,en,The Green Mile,"[80, 18, 14]",The Green Mile,8.5,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",1999-12-10
10,44.113,18129,False,/d5iIlFn5s0ImszYzBPb8JPIfbXD.jpg,680,False,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,en,Pulp Fiction,"[80, 53]",Pulp Fiction,8.5,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",1994-09-10
11,29.525,8556,False,/6tEJnof1DKWPnl5lzkjf0FVv7oB.jpg,637,False,/gavyCu1UaTaTNPsVaGXT6pe5u24.jpg,it,La vita è bella,"[35, 18]",Life Is Beautiful,8.5,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,1997-12-20
12,10.208,227,False,/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg,620683,False,/oTWT3IBGc95jmH3aH5QDXeAe9mR.jpg,pt,Minha Mãe é Uma Peça 3: O Filme,[35],My Mom is a Character 3,8.5,Dona Hermínia will have to rediscover and reinvent herself because her children are forming new families. This supermom will have to deal with a new life scenario: Marcelina is pregnant and Juliano is getting married.,2019-12-26
13,44.04,17473,False,/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,13,False,/tNVTWNa8cxZLw7aWvHzSDLyc7ig.jpg,en,Forrest Gump,"[35, 18, 10749]",Forrest Gump,8.4,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",1994-07-06
14,22.23,2804,False,/yEBwuhuB3WyBCgukyDELRwwWNEz.jpg,311,False,/gUdk0FMw38DSUqpnLLHCAWN60he.jpg,en,Once Upon a Time in America,"[80, 18]",Once Upon a Time in America,8.4,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",1984-05-23
15,43.873,15071,False,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,122,False,/9DeGfFIqjph5CBFVQrD6wv9S7rR.jpg,en,The Lord of the Rings: The Return of the King,"[28, 12, 14]",The Lord of the Rings: The Return of the King,8.4,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",2003-12-01
16,55.754,21678,False,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,155,False,/cfT29Im5VDvjE0RpyKOSdCKZal7.jpg,en,The Dark Knight,"[28, 80, 18, 53]",The Dark Knight,8.4,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2008-07-16
17,30.431,7068,False,/oErEczcVUmJm0EPdvWsvK4g4Lv3.jpg,769,False,/sw7mordbZxgITU877yTpZCud90M.jpg,en,GoodFellas,"[80, 18]",GoodFellas,8.4,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",1990-09-12
18,21.225,1806,False,/8OKmBV5BUFzmozIC3pPWKHy17kx.jpg,346,False,/mzI1JXm8sX5fia3ifPS2jGPUh2n.jpg,ja,七人の侍,"[28, 18]",Seven Samurai,8.4,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",1954-04-26
19,27.061,4849,False,/sN4h2uODctPePR8ot611XK3fdbs.jpg,429,False,/eM8h3x420gfWySqkxT5WvuPFVQz.jpg,it,"Il buono, il brutto, il cattivo",[37],"The Good, the Bad and the Ugly",8.4,"While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",1966-12-23
20,16.359,2174,False,/khYsM4UEqOY4nM9Bf8ecyZZkCm0.jpg,11216,False,/jOAXZ76GF1lbJ5kX4JIqruS0scC.jpg,it,Nuovo Cinema Paradiso,"[18, 10749]",Cinema Paradiso,8.4,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",1988-11-17
21,18.701,4519,False,/7sf9CgJz30aXDvrg7DYYUQ2U91T.jpg,389,False,/6396QiokQBiTgPgB16nUWxYdM7N.jpg,en,12 Angry Men,[18],12 Angry Men,8.4,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",1957-04-10
22,25.139,6002,False,/81d8oyEFgj7FlxJqSDXWr8JH8kV.jpg,539,False,/12RDCQZNYQib19nep7sgOy5Mxij.jpg,en,Psycho,"[27, 18, 53]",Psycho,8.4,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",1960-06-22
23,38.594,18769,False,/cRU0PWIGULY4qbwbVFnrBminDv7.jpg,550,False,/pCUdYAaarKqY2AAUtV6xXYO8UGY.jpg,en,Fight Club,[18],Fight Club,8.4,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",1999-10-15
24,9.679,585,False,/imcOp1kJsCsAFCoOtY5OnPrFbAf.jpg,40096,False,/alQqTpmEkxSLgajfEYTsTH6nAKB.jpg,pt,O Auto da Compadecida,"[12, 35, 37]",A Dog's Will,8.4,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small Northeast Brazil town. But when they die, they have to be judged by Christ, the Devil and the Virgin Mary, before they are admitted to paradise. The edited theatrical version of O Auto da Compadecida.",2000-09-15
25,23.629,6476,False,/yMgm27NWJsNblsE6Y0px7NtUBl8.jpg,510,False,/qUq3QTr2KLvGIcN0GaaaYx9bbyH.jpg,en,One Flew Over the Cuckoo's Nest,[18],One Flew Over the Cuckoo's Nest,8.4,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy, inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",1975-11-18
26,24.402,4046,False,/4YEX7qUfg6kN2tHm84CMt2CEq9n.jpg,598,False,/rr0vFvjbAU7zaLjSRtUAxavH2bv.jpg,pt,Cidade de Deus,"[80, 18]",City of God,8.4,"Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes...",2002-02-05
27,48.474,6804,False,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,324857,False,/uUiId6cG32JSRI6RyBQSvQtLjz2.jpg,en,Spider-Man: Into the Spider-Verse,"[28, 12, 16, 35, 878]",Spider-Man: Into the Spider-Verse,8.4,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",2018-12-06
28,15.997,1096,False,/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,901,False,/vT6ux2rdyg2kexuLisO5Ygz7pHg.jpg,xx,City Lights,"[35, 18, 10749]",City Lights,8.4,City Lights is the first silent film that Charlie Chaplin directed after he established himself with sound accompanied films. The film is about a penniless man who falls in love with a flower girl.,1931-02-01
29,16.487,1300,False,/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,599,False,/tKIrevLVyjtBDvSOUd4doEKiR4s.jpg,en,Sunset Boulevard,[18],Sunset Boulevard,8.4,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,1950-08-10
30,35.64,9376,False,/zanRg1beSjnBA1ScnW6k9S8Vgua.jpg,244786,False,/xH5P06rKAeUQX58JQSiviW0FpJP.jpg,en,Whiplash,"[18, 10402]",Whiplash,8.4,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",2014-10-10
31,16.0,1795,False,/oAXfNhEFAtwyIdjNxc0kHS6LS85.jpg,914,False,/oyMJer7ZkzUPcEyfDeIsOHxBwxl.jpg,en,The Great Dictator,[35],The Great Dictator,8.4,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,1940-10-15
32,24.476,7141,False,/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg,73,False,/nOO83QWfbRxMdru0vtQ7jGNT5Bq.jpg,en,American History X,[18],American History X,8.4,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",1998-10-30
33,0.6,2562,False,/wcNkHDbyc290hcWk7KXbBZUuXpq.jpg,12477,False,/tLFITpJFr8oDqfZu0HtSj7YNVs2.jpg,ja,火垂るの墓,"[16, 18, 10752]",Grave of the Fireflies,8.4,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",1988-04-16
34,74.337,1960,False,/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,637920,False,/dmcrKTKT6KsKXCKTVshITiusag.jpg,tr,7. Koğuştaki Mucize,"[35, 18, 10751]",Miracle in Cell No. 7,8.4,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",2019-10-10
35,16.792,505,False,/pSxSr4gs9LgG2IfkFbfvUZN9REp.jpg,18491,False,/hyaLMOol8xju70zr5glK6JaprER.jpg,ja,新世紀エヴァンゲリオン劇場版 THE END OF EVANGELION,"[18, 878, 16]",Neon Genesis Evangelion: The End of Evangelion,8.4,"The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",1997-07-19
36,10.489,786,False,/dbsS4oBDwLTVTuIiqwTls9wD1I1.jpg,432517,False,,en,Sherlock: The Final Problem,"[18, 9648]",Sherlock: The Final Problem,8.4,Long buried secrets finally come to light as someone has been playing a very long game indeed. Sherlock and John face their greatest ever challenge. Is the game finally over?,2017-01-15
37,15.552,453,False,/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,18148,False,/jLq0ol1f0ZKXni9R9GsPBcyPrNN.jpg,ja,東京物語,[18],Tokyo Story,8.4,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",1953-11-03
38,36.494,4826,False,/TkTPELv4kC3u1lkloush8skOjE.jpg,4935,False,/vwBa7djy1oxfxUjc7YtVgGNsjrT.jpg,ja,ハウルの動く城,"[12, 16, 14]",Howl's Moving Castle,8.4,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",2004-11-19
39,28.142,11227,False,/7BuH8itoSrLExs2YZSsM01Qk2no.jpg,1891,False,/aJCtkxLLzkk1pECehVjKHA2lBgw.jpg,en,The Empire Strikes Back,"[28, 12, 878]",The Empire Strikes Back,8.4,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",1980-05-20
40,7.942,325,False,/9eVhJgbvAuUuQlBAQtqYQp6j7AR.jpg,26451,False,,it,Indagine su un cittadino al di sopra di ogni sospetto,"[80, 18]",Investigation of a Citizen Above Suspicion,8.4,"A chief of detectives, homicide section, kills his mistress and deliberately leaves clues to prove his own responsibility for the crime.",1970-11-13
41,16.296,478,False,/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg,3782,False,/j0zrfpozbek9OeapYYS9w8ECFn5.jpg,ja,生きる,[18],Ikiru,8.4,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",1952-10-09
42,30.343,4538,False,/pdtzEreKvKAlqa2YEBaGwiA45V8.jpg,128,False,/mpNd0rTVrp6vHJ9Je7wSa3zC8JS.jpg,ja,もののけ姫,"[12, 16, 14]",Princess Mononoke,8.4,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",1997-07-12
43,12.684,1448,False,/peblNaHOiTR8DACYyUWsJHhK6GP.jpg,975,False,/354kfjVb96mtFALMhBE6jzHGiA2.jpg,en,Paths of Glory,"[18, 10752]",Paths of Glory,8.4,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,1957-09-18
44,11.834,551,False,/yxLra5R61s5J4M5L3mqOY42K5md.jpg,313106,False,,en,Doctor Who: The Day of the Doctor,"[878, 12]",Doctor Who: The Day of the Doctor,8.4,"In 2013, something terrible is awakening in London's National Gallery; in 1562, a murderous plot is afoot in Elizabethan England; and somewhere in space an ancient battle reaches its devastating conclusion. All of reality is at stake as the Doctor's own dangerous past comes back to haunt him.",2013-11-23
45,15.589,326,False,/fRqVjso3rdEcxZHXWE2xazDAtjI.jpg,14537,False,/nC3IjYhUgZWgfKfFX0ygMigFwgc.jpg,ja,切腹,"[28, 18, 36]",Harakiri,8.3,"Aging samurai Hanshiro Tsugumo arrives at the home of Kageyu Saito and asks to commit a ritual suicide on the property, which Saito thinks is a ploy to gain pity and a job. Saito tells Tsugumo of another samurai, Motome Chijiiwa, who threatened suicide as a stratagem, only to be forced to follow through on the task. When Tsugumo reveals that Chijiiwa was his son-in-law, the disclosure sets off a fierce conflict.",1962-09-15
46,20.462,3529,False,/qitnZcLP7C9DLRuPpmvZ7GiEjJN.jpg,567,False,/2lB06qzQytcUkEJ9p9B4dGwEfP3.jpg,en,Rear Window,"[18, 9648, 53]",Rear Window,8.3,"Professional photographer L.B. 'Jeff' Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. When he begins to suspect that a man across the courtyard may have murdered his wife, Jeff enlists the help of his high society fashion-consultant girlfriend and his visiting nurse to investigate.",1954-09-01
47,17.871,430,False,/90A8sXK9QZVJ7Rj8nLdsj5NuO5s.jpg,25237,False,/59Mm7pdeuonkRSVnAvUVL9HGjs9.jpg,ru,Иди и смотри,"[18, 36, 10752]",Come and See,8.3,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",1985-07-01
48,13.263,365,False,/2Fb8neVxZtCIXwbJ9DOk6Ra29mV.jpg,452522,False,/144EasyUFWvzA26CWxcUlHXuMDr.jpg,en,Twin Peaks: Northwest Passage,"[80, 18, 9648, 10770]",Twin Peaks,8.3,"An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks. (This standalone version of the series pilot was produced for the European VHS market and has an alternate, closed ending.)",1989-09-01
49,27.924,5011,False,/enFfoFd3TYs6ttTxrBIfmecQPnz.jpg,423,False,/fuFcyX9pXcLeKfsEpArtnqV3gyX.jpg,en,The Pianist,"[18, 10752]",The Pianist,8.3,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",2002-09-17
50,13.95,1691,False,/hZiBRevbawMKUN5sYjHqYtNy3kP.jpg,265177,False,,en,Mommy,[18],Mommy,8.3,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",2014-05-22
51,22.697,6905,False,/d1909SUpktEQxJa5mxHdAIyfjYs.jpg,207,False,/hnE0HPZJMaQgHXeSplumX2nDYgI.jpg,en,Dead Poets Society,[18],Dead Poets Society,8.3,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",1989-06-02
52,19.128,964,False,/mOodF10mRLMHYl8iOsyszm92hVi.jpg,797,False,/9faDbBo8BHp6jMlrUAoDPbMZaGH.jpg,sv,Persona,[18],Persona,8.3,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. Alma eventually confesses her secrets to a seemingly sympathetic Elisabeth and finds that her own personality is being submerged into Elisabeth's persona.",1966-10-18
53,20.966,1563,False,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,508965,False,/xBD64RBepJDWmGhcxZMiJC9JKRZ.jpg,en,Klaus,"[12, 16, 35, 10751]",Klaus,8.3,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",2019-11-08
54,53.759,16525,False,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,120,False,/a0lfia8tk8ifkrve0Tn8wkISUvs.jpg,en,The Lord of the Rings: The Fellowship of the Ring,"[28, 12, 14]",The Lord of the Rings: The Fellowship of the Ring,8.3,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",2001-12-18
55,15.086,2085,False,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,3082,False,/qFWnaG1fVIloWZho6I0td43MpRD.jpg,en,Modern Times,"[18, 35]",Modern Times,8.3,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,1936-02-05
56,10.128,389,False,/8ICSqaT3glt9w5T2GNntMgZNyZT.jpg,20914,False,/fWzP4LZLTVVLxF0CXMgKld7u9Li.jpg,it,Amici miei,[35],My Friends,8.3,"Like in many other Monicelli movies, the main theme of Amici miei is friendship, seen from a rather bitter point of view. It tells the story of four middle-aged friends in Florence who organize together idle pranks (called zingarate, ""gypsy shenanigans"") in a continuous attempt to prolong childhood during their adult life.",1975-08-15
57,7.787,278,False,/fyzLdWLheQ0w1OLfrV3Nt4Veeog.jpg,11659,False,/leF9AKe937UhQsfWGtXfG7tBRvU.jpg,it,La meglio gioventú,"[18, 10749]",The Best of Youth,8.3,"Spanning four decades, from the chaotic 1960s to the present, director Marco Tullio Giordana's passionate epic 'La Meglio Gioventu' follows two Italian brothers through some of the most tumultuous events of recent Italian history.",2003-06-22
58,10.928,1336,False,/5eqMnFLAep9jkn1rDAg7M2WiuHQ.jpg,10376,False,/6rmb35g7XoMCMQtnbH0rUecFZlV.jpg,it,La leggenda del pianista sull'oceano,"[18, 10402, 10749]",The Legend of 1900,8.3,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",1998-10-28
59,45.96,9120,False,/gbw7Tm7SUyiTMhI2B8yHk4OcT9I.jpg,101,False,/oPcxdm2rNv5xg2sZlzjwKtAiPXl.jpg,en,Léon: The Professional,"[80, 18, 28]",Léon: The Professional,8.3,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",1994-09-14
60,38.23,12572,False,/6yoghtyTpznpBik8EngEmJskVUO.jpg,807,False,/fM4sjPQRc02tsFkcwKS9byeJ7tw.jpg,en,Se7en,"[80, 9648, 53]",Se7en,8.3,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",1995-09-22
61,8.46,320,False,/9ItdJzfdHK5LJ3KrlopGjVLABY4.jpg,24188,False,/5lbjXdbNR16pqs97t9HiXfDnUja.jpg,it,Il sorpasso,"[35, 18]",Il Sorpasso,8.3,"Roberto, a shy law student in Rome, meets Bruno, a forty-year-old exuberant, capricious man, who takes him for a drive through the Roman and Tuscany countries in the summer. Along the way, they end up knowing each other and entering each other's lives. A twist at the end puts everything into perspective.",1962-12-04
62,61.477,25269,False,/edv5CZvWj09upOsy2Y6IwDhK8bt.jpg,27205,False,/pfIrxdV1Byf4aWNujP5XwusrWWu.jpg,en,Inception,"[28, 12, 878]",Inception,8.3,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",2010-07-15
63,10.569,278,False,/tgNjemQPG96uIezpiUiXFcer5ga.jpg,12493,False,/2xliq3zIrQPIWG66Fc0bgVoBUWc.jpg,ja,天国と地獄,"[80, 18, 9648, 53]",High and Low,8.3,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,1963-03-01
64,23.239,1630,False,/t4MLKe7nyaVlpUEJjwI0S2YPbql.jpg,290098,False,/3upEZ0ltY7WwOSFVXrtiP34D48p.jpg,ko,아가씨,"[18, 53, 10749]",The Handmaiden,8.3,"1930s Korea, in the period of Japanese occupation, a young woman is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate with her domineering uncle. But, the maid has a secret: she is a pickpocket recruited by a swindler posing as a Japanese count to help him seduce the heiress to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until the women discover some unexpected emotions.",2016-06-01
